price,Sales,Discount,Profit
6.48,86.69,0,-43.48
17.48,157.26,0.06,-18.84
35.99,187.6375,0.03,-190.03
6.48,114.94,0.09,-102.24
10.89,85.36,0.09,-23.82
20.97,671.75,0.07,-56.83
348.21,9541.04,0.06,348.84
270.97,1035.2,0.08,-668.06
1.6,74.17,0.01,-13.4
4.57,113.8,0.07,-84.08
16.16,480.13,0.04,53.67
12.28,66.92,0.01,-23.29
6.48,161.87,0.04,-31.27
1.76,45.38,0.07,-1.97
20.99,163.3105,0.02,-105.09
14.2,123.92,0.09,45.83
5.08,7.15,0.03,-2.55
5.47,192.21,0.07,-61.36
4.13,207.54,0.03,24.21
3.28,17.33,0.06,-16.58
4.91,92.77,0.06,-17.91
7.04,130.16,0,28.87
3.57,92.53,0.01,-71.52
65.99,988.6435,0.04,89.89
35.89,1484.89,0.03,220.99
12.53,244.39,0.08,114.1
178.47,581.42,0.02,-129.97
4.98,175.35,0.1,-174.18
22.84,590.6,0,117.73
8.74,47.12,0.09,10.8
18.97,62.89,0.09,-23.2
13.48,565.01,0.1,-10.33
30.56,125.78,0.02,8.43
33.94,577,0.04,-112.88
9.49,24.53,0.04,-28.14
4.49,48.75,0.08,3.5
3.68,112.6,0.04,-25.99
99.99,423.95,0,-263.95
12.64,620.23,0.06,115.24
12.97,118.66,0.05,32.68
5.81,213.74,0.06,-32.15
165.98,6427.18,0.09,2097.1
105.49,1330.73,0.06,-450.1
363.25,7841.57,0.05,2347.18
7.59,156.31,0.06,-9.81
4.91,207.42,0.04,-115.35
19.98,1031.18,0.01,349.82
12.07,461.4,0.03,36.39
30.56,278.1,0.09,68.1
15.98,85.89,0.08,-48.88
363.25,4567.36,0.07,889.31
355.98,10413.67,0.04,1099.29
19.99,71.49,0.06,41.98
33.89,668.8,0.04,92.34
17.48,641.89,0.03,207.3
699.99,21205.5,0.1,241.3
3.81,24.09,0.04,-20.23
4,173.27,0.02,51.29
13.48,601.78,0.05,26.44
9.48,60.67,0.08,10.29
193.17,6195.87,0.03,781.03
12.53,299.07,0.1,137.47
146.34,708.87,0.1,-270.85
60.22,2167.05,0.02,684.9
7.31,70.02,0.07,22.62
23.99,236.17,0.09,-21.39
5.98,152.31,0.03,38.08
122.99,3582.79,0,-1177.14
5.81,149.4,0.06,-126.05
10.98,303.97,0.1,23.3
387.99,16269.82,0.08,7050.33
18.99,876.59,0.05,233.6
124.49,5000.87,0.04,-593.23
2550.14,23300.12,0.06,-217.47
9.06,331.37,0.03,-172.17
2.94,78.03,0.05,0.51
2.61,111.04,0.08,45.1
6.68,103.55,0.03,19.59
6.84,301.12,0,-206.05
43.41,1876.09,0.02,809.74
7.35,145.26,0.05,-35.75
449.99,19461.8,0.06,7752.01
21.38,313.85,0.03,-31.37
9.78,35.68,0.01,-11.43
21.38,234.76,0.04,-45.65
145.98,498.49,0.01,-251.41
155.06,6069.05,0.05,1816.71
3.6,34.18,0.06,-5.46
6.75,194.35,0,30.88
10.01,413.83,0.08,111.74
125.99,3339.65,0.01,788.51
73.98,3601.07,0.04,174.8
11.34,468.48,0.07,-213.49
11.66,284.14,0.05,-104.18
6.48,198.7,0.1,-62.13
20.28,951.33,0,-60.66
10.89,15.72,0,-6.1
8.69,313.83,0.08,56.78
20.99,201.5945,0.04,32.31
19.84,525.4,0.08,126.49
1.48,61.77,0.04,12.65
2.62,99.65,0.01,27
1.48,14.15,0.1,-1.29
4.38,85.74,0.03,-73.57
120.98,2031.98,0.05,778.6
5.28,131.94,0.04,2.32
12.21,528.53,0.05,-7.24
155.99,5975.0495,0.06,1417.23
17.98,720.52,0.1,-36.79
83.98,3849.17,0.06,1982.78
39.99,1208.35,0,145.54
5.43,69.97,0.01,24.25
170.98,199.48,0.08,-120.24
24.92,925.8,0.01,30.69
7.1,282.48,0.08,-87.01
550.98,6502.46,0.09,261.66
26.48,1243.52,0.08,360.94
62.18,1932.58,0.1,356.48
60.98,601.57,0.09,-247.25
17.48,157.42,0.05,-18.68
10.44,299.66,0.08,-18.25
52.4,375.57,0.02,12.71
4.98,81.97,0.07,-81.33
24.92,636.7,0.1,-29.91
7.38,142.94,0.03,-129.56
6.48,240.61,0.05,-133.12
111.03,1912.76,0.03,71.56
34.98,1591.89,0.02,-117.31
4.89,220.07,0.01,-158.42
8.46,319.39,0.03,-39.33
115.99,2379.3285,0.09,284.59
100.98,4346.98,0.05,10.22
5.28,145.76,0,5.67
270.98,9757.48,0.07,-96.05
6.68,87.91,0.05,-27.91
150.98,5824.01,0.1,-288.68
95.99,1187.1525,0.03,33.19
8.74,414.11,0.08,-172.32
155.99,4799.7885,0.09,1231.89
6.48,122.42,0.08,-37.04
10.44,305.76,0.1,-22.53
8.33,25.48,0.06,-26.8
33.62,409.97,0.07,39.36
49.99,1457.78,0.04,68.23
120.97,5615.4,0.07,1807.16
54.96,1692.03,0.1,574.44
20.99,242.284,0.03,51.75
205.99,1391.7645,0.08,-426.07
1938.02,9704.37,0.03,-1565.91
6.48,211.94,0.05,-56.39
6.98,142.88,0.08,35.37
111.03,876.01,0.07,-108
14.45,105.94,0.07,-13.33
48.91,1337.08,0.1,-953
17.98,839.19,0,76.38
387.99,8673.9,0.1,3440.05
9.9,155.89,0.1,50.19
50.98,1333.18,0.07,120.01
5.84,117.27,0.01,35.45
3.75,167.55,0.03,-223.5
26.31,254.89,0.09,-106.58
19.98,470.11,0.08,91.09
270.97,10854.83,0.08,2039.41
2.94,51.23,0.1,-5.29
4.98,195.51,0.03,95.56
140.85,4992.63,0.07,44.13
55.99,95.0555,0.1,-298.17
2.28,67.97,0.06,-109.94
2.18,15.6,0.09,1.67
125.99,631.499,0.09,-403.02
12.22,63.85,0.04,40.44
3.98,147.71,0.05,40.04
63.98,1163.75,0.05,222.17
54.2,2544.73,0.02,375.87
122.99,4281.13,0.05,-1446.08
40.99,1779.87,0.01,311.72
3.78,115.02,0,46.3
16.74,118.63,0.05,6.3
39.48,705.85,0.04,151.67
8.12,321.3,0,-47.23
19.98,227.41,0.06,44.29
1.76,87.44,0.08,-184.6
2.61,40.75,0.03,12.76
11.66,424.09,0.01,-114.18
4.97,53.32,0.07,-20.68
2.62,64.03,0.09,11.42
65.99,2710.5055,0.03,624.12
4.98,86.29,0.02,34.98
36.55,86.92,0.03,-43.93
60.97,1717.88,0.05,513.93
65.99,1978.4345,0.09,471.09
7.28,29.32,0.08,-12.93
19.98,566.66,0.1,60.59
2.89,134.83,0.07,50.74
217.85,8865.1,0,1517.12
227.55,10348.73,0.09,1094.57
32.98,1258.97,0.1,-112.58
20.24,830.53,0.01,120.69
27.75,79.93,0,-52.73
31.11,799.84,0.08,64.13
125.99,1689.137,0.07,71.06
1.89,42.23,0.1,-15.11
115.99,4008.7275,0,1219.34
9.11,10.94,0.1,-5.16
6.54,205.43,0,-24.3
35.77,979.06,0.07,-131.9
7.28,332.55,0.1,-66.87
23.99,466.36,0.07,-192.7
2.88,130.36,0.02,58.52
4.98,45.24,0.01,-42.12
21.38,148.05,0.08,-45.94
30.98,1419.83,0.07,385.8
5.53,154.62,0.04,-118.6
55.98,1638.2,0.1,471.22
19.23,479.13,0.05,166.92
40.98,1718.87,0.02,754.1
204.1,1193.1,0.09,-139.5
23.99,1008.34,0.09,218.65
535.64,534.3,0.05,-1220.91
6.48,170.4,0.02,-153.75
180.98,9059.9,0.07,778.01
8.32,368.17,0,-15.12
4.2,14.46,0.06,-5.26
6.48,168.39,0.03,-144.89
24.92,599.1,0.02,3.82
218.08,1309.53,0.06,19.18
15.42,806.37,0.01,-166.4
105.29,3908.65,0.06,480.57
6.48,41.25,0.02,-23.25
73.98,294.89,0.09,-321.84
4.98,246.57,0.06,-132.51
420.98,2004.12,0.1,276.68
243.98,3841.72,0.03,691.13
55.99,2053.379,0.1,1040.4
115.99,3206.3955,0.08,784.77
12.28,288.91,0.08,-14.06
7.1,138.85,0.08,-49.35
5.44,41.18,0.1,-19.31
65.99,1735.3515,0.08,258.62
5.98,254.69,0.06,-269.37
596.98,18316.3,0.06,4569.06
5.08,206.09,0,36.04
55.98,124.25,0.07,-55.78
7.1,320.26,0.01,-84.13
4.48,90.37,0.05,-374.82
20.95,806.05,0.04,-63.39
99.99,3332.06,0.09,412.63
40.97,622.72,0,76.51
89.99,2130.22,0.09,-584.6
5.8,151.05,0.09,-76.14
10.35,133.04,0.04,49.69
193.17,1184.11,0.07,-145.07
30.56,514.22,0.02,187.37
7.59,82.42,0.07,18.53
70.98,1907.71,0,32.55
80.97,3449.26,0.1,252.77
4.98,14.84,0.08,-2.42
119.99,922.47,0.09,-13.1
5.78,209.53,0.03,-81.06
14.97,225.47,0,-29.07
68.81,951.31,0.06,-333.07
880.98,12043.88,0.07,2011.31
13.48,195.12,0,-6.32
4.98,189.6,0.02,89.65
20.99,397.732,0.01,-26.05
11.7,528.6,0.01,52.59
4.55,107.41,0.03,20.68
90.48,1390.49,0.01,366.8
3.14,128.31,0.05,-55.72
4,82.56,0.01,21.74
12.98,141.07,0.08,-5.1
50.98,1841.6,0.01,12.95
120.97,476.31,0.07,-258.08
10.14,169.48,0.03,48.55
35.44,581.52,0.03,175.16
3.28,19.17,0.1,-16.42
30.98,943.44,0.08,-89.98
376.13,14493.84,0,634.76
218.08,7264.64,0.06,1845.68
19.98,852.05,0.1,-20.6
13.48,209.3,0.01,7.86
6.48,200.24,0,-59.85
200.97,5845.82,0.1,2227.89
40.48,706.53,0,-314.42
19.94,1038.99,0,-180.45
6.69,114.01,0.08,6.99
4.98,30.37,0.01,-1.74
6.68,228.82,0.03,-107
104.65,1351.76,0.03,107.31
11.66,595.4,0.03,-148.85
297.64,12125.14,0.08,3376.03
55.99,2094.978,0.06,697.29
7.3,273.89,0.05,-160.4
150.98,451.81,0.05,-318.59
19.04,495.8,0.03,107.82
59.76,1645.51,0.06,300.34
13.79,237.54,0.04,29.76
48.91,143.5,0.08,-27.51
9.99,438.66,0.01,58.86
12.88,416.99,0.02,-93.62
6.3,216.51,0.02,109.29
5.78,161.96,0,-51.12
16.91,587.92,0.09,-7.92
376.13,2171.464,0.04,-209.56
71.37,950.464,0.02,-763.8
205.99,705.687,0.03,-803.08
17.48,58.63,0,-40.86
6.98,94.99,0.06,-106.29
2.6,22.37,0.04,-14.09
419.19,17853.64,0.02,6227.33
19.98,539.66,0,147.08
99.99,4620.53,0,1025.23
300.98,2502.67,0.1,-198.8
80.98,3016.85,0.05,-967.67
3.15,48.5,0.07,23.88
1500.97,6095.14,0.06,-3001.28
80.97,3776.28,0.06,579.79
65.99,1487.8995,0.09,79.32
6.48,250.6,0.1,-107.06
6.81,107.63,0,-29.89
2.94,68.73,0.07,17.17
99.99,4359,0.02,907.67
100.97,3046.01,0.08,998.65
22.84,353.52,0.04,51.53
12.99,636.5,0.01,-71.98
125.99,2614.3705,0.07,384.01
315.98,12073.06,0.03,5081.87
276.2,6685.05,0.09,1653.6
63.94,1175.53,0.03,257.59
9.11,178.44,0.03,50.13
14.48,472.35,0.03,61.68
11.97,505.01,0.06,-43.52
6.98,286.75,0.06,98.44
30.98,980.07,0.09,337.25
11.55,353.25,0.02,60.06
3.58,30.1,0.09,-28.31
180.98,4547.26,0,468.27
17.78,430.33,0.08,85.48
28.28,1221.47,0.09,-233.14
7.89,128.27,0,22.85
85.99,292.3405,0.01,-420.59
29.17,253.26,0.02,49.66
179.29,6865.072,0,1117.24
205.99,3361.7585,0.04,394.35
3.08,117.84,0.04,30.76
2.78,121.2,0.1,-20.2
30.56,1334.05,0.06,581.77
137.48,6552.86,0.07,-692.82
35.41,587.88,0,135.37
49.34,2207.9,0.02,579.76
3.28,139.93,0.05,-3.06
1.81,15.45,0.05,-7.75
599.99,1759.65,0.06,-2213.75
11.97,88.59,0.05,-26.29
10.4,508.38,0.06,4.68
9.06,281.09,0.01,-114.58
6.48,276.65,0.02,-75.28
55.98,1911.69,0.07,939.43
7.99,120.751,0.03,-71.39
5.28,245.55,0.03,-227.25
1.48,28.82,0,2.16
1.68,75.39,0.05,-4.83
22.38,851.17,0.07,-131.28
4.49,68.03,0.05,8.87
136.98,2567.13,0.02,945.54
28.48,1244.01,0,539.57
22.23,981.73,0.03,388.23
6.48,302.07,0,-185.98
262.11,1307.184,0.03,-184.06
50.98,436.3,0.08,-50.31
7.59,364.23,0.01,41.58
17.67,750.14,0.02,93.68
12.22,94.35,0.1,42.22
5.28,276.75,0.04,-117.91
60.97,1929.19,0.04,570.67
3.29,58.86,0.03,6.96
223.98,6892.07,0.05,2754.16
23.99,801.45,0.01,227.59
205.99,5518.5315,0.1,1111.26
7.38,188.47,0.03,-191.23
5.28,163.27,0.04,-0.62
517.48,24559.91,0.01,7358.66
58.14,1217.5,0.07,-412.36
25.98,441.53,0.07,-119.55
155.99,834.2155,0.02,-449.42
299.99,13934.53,0.1,4352.83
33.98,1233.76,0.06,-168.08
55.99,2377.28,0.04,-5.79
4.98,134.68,0.1,-66.46
125.99,3671.1415,0.02,995.09
218.75,5445.992,0.08,-791.66
28.53,1169.26,0.02,515.62
3.36,136.45,0.1,-202.08
4.98,121.81,0.05,-50.21
10.98,203.57,0.01,-4.84
6.68,287.75,0.02,-136.02
25.98,171.77,0.01,-59.88
5.98,36.43,0.04,-22.04
58.14,2173.26,0,-465.66
29.99,623.29,0,57.44
16.16,40.34,0.03,-23.62
177.98,1608.87,0.07,346.98
2.08,37.64,0.01,7.52
4.13,161.56,0,59.67
49.99,917.31,0.05,-139.86
3.08,129.49,0.04,36.02
6.48,202.95,0.02,-50.64
125.99,2753.1925,0.04,510.49
4.98,88.84,0.08,-38.35
22.98,909.82,0.02,292.49
55.98,1411.58,0.01,699.31
65.99,2115.242,0.04,371.41
128.24,1246.68,0.01,218.48
8.67,169.18,0.09,-18.73
280.98,8252.392,0.04,1853.19
4.06,77.19,0.03,-81.35
200.98,7223.59,0.07,1769.81
179.29,934.216,0.02,-4.34
54.48,1307,0.02,428.99
1.88,41.39,0.09,-12.02
90.97,2354.15,0.03,774.79
30.98,1558.18,0,417.62
48.91,1370.56,0.1,511.51
5.98,172.98,0.08,-59.75
35.99,1372.9455,0,429.89
2.08,88.02,0,-6.54
25.98,800,0.1,-210.3
46.94,381.69,0.04,256.18
29.18,1009.42,0.02,339.58
297.64,15137.11,0.03,4913.16
27.75,1030.09,0.09,-568.71
1.88,88.7,0.06,-20.45
2.84,105.89,0.08,4.13
276.2,9107.27,0.07,2463.36
2.6,71.39,0.09,-39.33
44.01,1596.86,0.05,418.6
6.68,78.36,0.06,8.52
218.75,3300.216,0.1,-855.03
14.27,331.54,0.05,9.41
7.1,251.3,0.1,-112.72
4.98,226.68,0.04,-159.35
40.98,401.14,0.1,-131.03
20.98,467.4,0.01,-851.09
500.97,21532.26,0.09,8323.39
4.76,7.64,0.1,-6.6
40.98,1154.89,0.03,66.36
59.98,709.54,0.07,131.44
28.48,1220.08,0,515.64
35.99,606.3985,0.09,126.13
65.99,1108.366,0.05,178.31
42.98,734.25,0.08,160.58
95.99,741.49,0.08,-360.18
67.28,768.41,0.1,60.38
145.98,5238.192,0.08,-503.77
12.98,600.22,0.08,27.86
2.62,125.21,0.01,37.99
125.99,924.1115,0.06,-287.99
45.19,2440.26,0,917.28
45.19,1008.19,0.03,210.01
9.48,169.4,0.1,-59.64
130.98,1372.14,0.06,-340.98
179.99,6944.092,0.06,1820.95
4.28,66.83,0.02,-24.31
35.99,1407.515,0,657.45
6.6,273.14,0.02,-96.9
155.99,3100.1115,0.02,567.37
8.33,57.35,0.06,-28.55
34.99,371.45,0.01,17.73
500.98,5158.09,0.01,969.05
16.91,364.69,0.06,-22.4
4.89,86.3,0,-68.67
279.48,12723.95,0.08,11.54
6.48,272.63,0.04,-64.45
15.14,546.4,0.1,-138.82
19.98,672.93,0,27.85
832.81,803.33,0.09,-745.2
3.98,109.92,0.06,24.75
3.69,150.29,0.03,5.04
111.03,3500.49,0.09,230.64
6.3,223.34,0.1,95.42
13.48,380.28,0.08,-20.58
2.88,67.84,0.07,13.44
10.98,122.35,0.02,-13.55
3.98,27.89,0.08,-23.81
125.99,2560.9395,0.06,457.79
1.48,43.46,0,6.81
205.99,927.9875,0,-615.91
113.98,3575.23,0.04,87.88
28.48,662.16,0.07,185.21
315.98,5642.18,0.09,1996.68
2.78,133.04,0.07,6.73
53.98,554.21,0.05,-105.37
89.99,775.74,0.02,-215.39
9.31,238.34,0.06,-19.31
2.16,67.72,0.01,-142.67
21.38,68.64,0.07,-38.93
37.93,875.52,0.09,5.71
35.44,405.53,0.04,130.52
5.98,22.07,0.07,-15.45
123.38,1866.12,0.07,400.69
43.22,522.49,0.08,-236.43
574.74,28359.4,0.05,14440.39
10.14,123.76,0.04,32.44
1.88,12.61,0.07,-4.9
2.28,74.75,0.06,-115.43
146.34,1111.008,0.09,-146.29
3.36,15.64,0.08,-16.01
59.78,1751.08,0,587.01
12.22,225.37,0.04,77.53
43.98,1486.72,0,294.81
12.98,558.04,0.05,40.32
9.71,27.83,0.09,-22.14
21.66,597.66,0.08,-178
35.99,1403.741,0.01,622.25
155.99,1246.3635,0.06,-339.11
60.97,2507.48,0.04,762.53
7.28,150.16,0.09,-32.78
125.99,4687.6735,0.06,1304.56
300.98,6435.87,0.04,935.06
29.99,312.03,0.08,-66.66
30.98,418.93,0.03,82.25
34.54,676.44,0.07,48.76
12.28,128.02,0.02,-7.9
34.58,526.82,0.06,32.34
205.99,7679.512,0,2307.42
100.98,5074.07,0,-1390.53
47.98,1526.67,0.01,118.82
15.67,77.41,0.05,9.35
5.98,112.67,0.09,-37.85
199.99,614.14,0.09,-735.27
9.78,223.2,0.1,78.74
2.61,101.9,0,40.52
25.13,187.33,0.03,66.47
5.68,259.17,0.01,-57.33
125.99,4697.032,0,1263.01
3.08,13.42,0.03,-1.26
10.13,320.57,0.09,27.95
5.89,138.71,0.09,-33.16
808.49,29186.49,0.05,11562.08
2.88,53.79,0.03,11.55
8.34,354.96,0.07,151.27
4.98,130.97,0.09,-83.42
12.98,459.08,0.04,61.57
9.85,193.7,0.06,-14.99
150.98,6730.07,0.05,-1134.61
20.99,553.3415,0.08,-67.71
6.48,152.52,0.03,-43.87
4.98,71.6,0.05,-30.65
55.99,1699.983,0.1,-202.86
1.26,43.54,0,-17.48
6.48,330.27,0.07,-195.57
175.99,448.3665,0.03,-748.41
16.91,841.51,0.05,20.86
3.69,71.07,0.08,-15.09
5.18,176.28,0.07,-80.3
306.14,8718.46,0.09,1554.85
4.98,135.88,0.05,-66.02
12.53,487.98,0.01,8.1
5.98,254.92,0.1,-99.62
68.81,1846.2,0.04,-584.93
3.15,32.03,0.09,7.41
4.2,185.82,0.05,11.45
315.98,7046.61,0.08,2595.18
2.88,14.74,0.08,-2.58
15.98,423.14,0.03,85.51
30.98,628.39,0.1,181.83
81.32,162.49,0.03,-94.83
6.28,133.15,0.05,-51.43
3.08,136.71,0.04,34.72
15.7,96.03,0.1,-59.39
1.74,28.63,0.09,-21.17
227.55,8014.624,0.08,1366.1
218.75,1339.024,0.03,-211.51
30.98,725.43,0,245.97
3.14,130.96,0.05,-66.74
400.97,11039.75,0.06,2148.97
217.85,4982.944,0.07,693.69
2.61,31.77,0.04,8.34
5.98,208.05,0.01,46.01
30.98,827.47,0,45.37
140.85,7017.42,0.08,595.2
39.98,1075.91,0.03,34.42
65.99,1176.859,0.03,137.86
17.7,651.45,0.07,-160.56
15.99,536.25,0.06,-166.75
4.98,5.73,0.01,-1.84
12.97,189.99,0.03,72.82
8.09,201.06,0.08,-80.86
10.23,459.26,0.08,-54.12
9.11,410.35,0.1,114.02
205.99,901.374,0.01,-648.65
25.99,513.5,0.02,82.96
27.48,182.89,0.07,-99.3
7.28,148.65,0.1,-142.78
6.48,198.21,0.01,-163.28
4.71,5.63,0.03,-3.55
3.08,16.48,0.06,-0.33
419.19,15655.24,0.09,4818.29
24.95,189.73,0.01,43.17
6.88,278.8,0.06,77.71
348.21,2170.61,0.01,-62.29
5.84,163.04,0.08,58
286.85,9041.26,0.01,-383.03
77.51,3519.12,0.09,315.33
2.88,108.33,0,17
280.98,3950.6,0.02,-477.66
20.95,254.12,0.06,-64.97
20.89,767.04,0.02,238.84
205.99,6072.1875,0.09,1372.09
43.22,1936.45,0.1,307.17
218.75,3711.04,0.04,-773.78
400.98,2789.03,0.05,-303.44
40.97,403.88,0.07,48.03
70.97,3291.13,0.09,925.95
19.98,736.96,0.1,-34.29
67.28,2333.06,0.08,473.39
15.16,267.58,0.03,-137.75
243.98,555.68,0.01,-336.3
10.9,486.63,0.03,-146.37
65.99,1403.027,0.1,153.8
4.91,188.38,0.04,-120.12
35.99,881.501,0.02,334.53
6.48,161.72,0.09,-121.18
20.99,660.059,0.05,-0.65
19.98,138.91,0.09,-64.11
3.75,162.57,0.02,75.8
14.81,196.22,0.05,-89.35
4.2,49.76,0.05,-0.13
15.94,670.65,0.08,41.66
90.97,2797.41,0.06,984.3
5.98,89.93,0.03,-44.82
20.99,340.952,0.09,108.94
20.99,831.5805,0.01,273.05
12.28,337.61,0.03,15.61
15.14,636.34,0.08,-99.26
7.37,98.82,0.09,-68.66
6.68,289.19,0.01,-69.03
10.97,196.07,0.05,-77.66
5.4,13.45,0,-8.2
6.68,75.79,0.09,-18.77
3.69,46.55,0,16.34
65.99,1499.5275,0.09,188.98
124.49,1917.61,0.03,-286.9
73.98,2492.97,0.06,131.02
19.98,575.89,0.06,-14.04
5.78,260.6,0.05,-182.71
3.29,172.23,0.02,32.35
10.98,470.74,0.04,24.09
11.58,141.9,0.02,1.46
48.91,1379.1,0.06,573.8
15.51,278.76,0.02,-210.09
4.48,182.92,0.06,-1367.72
100.97,3361.84,0.08,1211.76
6.48,195.82,0.07,-91.7
35.99,987.3175,0.04,368.56
8.46,140.56,0.04,-128.38
30.93,1186.06,0.09,511.69
1.68,51.53,0.03,0.35
179.99,3872.634,0.02,667.33
11.7,523.42,0.06,39.42
4.98,192.54,0.08,-186.73
5.28,156.7,0.06,-76.64
12.64,622.82,0,128.88
175.99,5945.3675,0.08,1585.48
12.98,569.32,0.05,84.38
2.78,120.03,0,10.5
4.42,35.58,0.04,-19.95
4.91,153.28,0.05,73.16
3.58,139.95,0.04,-128.59
216.6,5207.5,0.03,166.44
8.12,92.14,0.01,-40.25
6.48,257.43,0.05,-200.63
70.98,3021.64,0.07,-720.2
3.98,17.89,0,-1.15
65.99,1560.617,0.04,214.29
40.98,339.35,0.03,27.88
3.08,33.67,0.09,4.08
35.44,849.46,0.04,9.06
14.98,303.69,0.05,-50.84
5.4,116.84,0.1,-125.44
60.97,1205.73,0.07,310.93
55.29,2796.67,0.01,801.04
10.98,354.45,0.01,11.38
16.99,238.43,0.02,-36.11
44.43,1606.4,0.08,-1231.35
55.99,772.412,0.03,-184.69
8.04,31.95,0.1,-23.69
16.51,563.82,0.03,188.22
15.51,502.44,0.04,-363.44
73.98,767.34,0.04,-154.65
175.99,5554.036,0.09,1153.84
50.98,677.43,0.1,75.48
195.99,3355.154,0,658.5
58.1,564.85,0.09,181.02
39.98,572.33,0.01,-62.28
300.98,3571.84,0.01,403.81
8.74,310.44,0.03,-90.21
4.95,180.27,0.01,-59.71
14.98,626.96,0,-35.92
11.97,236.31,0.04,-2.24
11.55,263.63,0.03,48.86
30.73,1078.58,0.03,9
19.98,1003.43,0.01,208.06
80.98,2779.2,0.02,889.57
2.6,65.21,0.08,-41.6
205.99,8475.962,0.05,2497.94
205.99,3015.494,0.08,251.54
5.68,156.82,0.03,-37.62
49.43,2510.71,0.01,3.6
29.17,988.42,0.09,253.94
3.75,101.25,0.05,40.9
20.97,28.73,0,-57.04
2.1,67.88,0.08,4.87
20.95,865.21,0.07,-42.1
65.99,2660.6105,0.03,618.07
5.98,65.52,0.07,-22.57
19.98,441.99,0.08,32.36
7.08,245.19,0.03,37.99
35.99,1271.0475,0,-158.24
43.98,1394.36,0,271.45
14.42,375.74,0.05,-9.31
31.76,1095.11,0.1,-1286.43
18.97,124.65,0.01,13.34
279.81,3830.84,0.1,635.33
12.28,267.43,0.07,-45.98
17.48,137.38,0.06,-11.39
6.48,296.82,0.07,-120.37
60.89,1801.95,0.03,-182.07
99.23,1713.8,0.05,1125.29
7.08,116.69,0.02,11.69
6.48,210.9,0.03,-62.46
152.48,6768.16,0.03,907.49
2.61,10.65,0.1,-0.64
16.74,149.64,0.05,13.77
15.99,570.24,0.01,-57.83
9.85,258.54,0.1,-16.3
125.99,1972.884,0.04,140.91
2.88,75.74,0.1,13.23
30.98,1230.83,0,75.5
4.28,169.93,0.04,-114.35
65.99,1176.944,0.1,53.65
35.99,909.721,0.01,287.99
6.68,203.53,0.06,-101.28
1.26,63.47,0,-19.92
21.66,560.03,0.04,-139.87
30.73,323.91,0.09,-96.53
19.98,185.59,0.1,12.01
419.19,7168.15,0.05,1593.61
8.32,278.65,0.05,-36.34
20.97,866.73,0.1,-199.98
104.85,642.42,0.03,80.01
95.99,2169.7525,0.02,374.75
205.99,4488.2635,0.06,750.55
6783.02,41343.21,0.09,3852.19
43.22,273.38,0.06,-170.91
22.24,179.66,0.01,-1.73
5.98,13.5,0.04,-7.9
13.43,540.64,0.02,13.89
7.7,269.35,0.07,-14.99
8.32,68.94,0,-32.63
6.68,74.04,0.03,-37.04
40.98,1104.28,0.08,359.75
349.45,6865.19,0.09,1541.68
3.75,174.81,0.07,74.82
3.98,89.51,0.02,-61.99
3.69,175.99,0.1,77.3
6.68,221.23,0.02,-45.29
17.78,262.29,0.09,7.26
65.99,116.314,0.04,-300.85
11.7,402.49,0,41.79
1889.99,1754.29,0.09,-961.5
284.98,8213.37,0.02,1148.88
3.58,109.01,0.09,8.45
11.29,138.88,0.05,-23.99
28.99,315.792,0.1,-105.77
4.13,11.76,0.1,-2.83
4.73,100.13,0.08,19.77
419.19,1192.93,0.07,-434.81
6.48,198.43,0.01,-79.67
20.99,756.7295,0.07,64.78
104.85,3676.96,0.09,1233.45
83.1,3982.42,0.04,1560.82
124.49,4025.66,0.05,-395.12
28.48,1114.42,0.09,425.07
34.99,753.75,0.1,31.17
16.74,839.07,0.06,212.73
122.99,5643.49,0.05,-1857.06
9.9,405.83,0.06,178.86
107.53,5294.48,0.03,1521.31
16.98,423.15,0.05,-47.28
115.99,2762.857,0.03,722.24
65.99,1130.806,0.04,95.15
9.65,461.05,0.04,-38.39
286.85,9501.624,0.07,-686.45
10.01,205.32,0.08,37.3
16.74,807.6,0,214.3
59.78,694.17,0,174.22
6.48,257.66,0.05,-69.23
12.53,211.4,0.09,91.63
6.68,287.22,0.06,-72.93
65.99,1148.0355,0.08,21.98
90.98,2770.79,0.02,109.39
105.29,5301.2,0.01,1126.72
31.76,418.44,0.05,-407.17
4.98,21.01,0,-9.69
3499.99,3457.99,0.05,-11861.46
18.94,270.25,0.02,100.9
32.48,1152.63,0.03,389.4
1.89,7.56,0.1,-5.53
41.94,1710.65,0.01,782.01
7.28,85.62,0.07,-81.22
286.85,5441.06,0.06,-557.2
1.82,70.45,0.1,-2.31
15.98,129.18,0.04,-30.02
22.84,1016.26,0.06,337.97
9.27,382.65,0.03,47.61
6.48,61,0.08,-34.25
205.99,3559.613,0,747.74
6.45,245.82,0.08,86.44
20.99,155.924,0.09,-63.12
6.48,34.23,0.02,-9.5
17.07,383.33,0.03,27.62
167.27,7647.97,0.05,-1014.01
195.99,6861.8545,0.07,1754.08
14.2,44.84,0.09,37.74
115.99,1281.1795,0.02,-26.62
18.97,710.33,0.09,62.53
525.98,16949.44,0.01,7858.08
35.89,1504.01,0.05,211.04
11.48,163.62,0,16.34
39.98,887.98,0.04,239.94
15.23,72.46,0.05,-60.74
26.31,470.39,0.08,-147.99
7.31,15.04,0.02,-6.12
7.38,312.05,0.04,-342.38
68.81,545.04,0.05,-210.06
